fecha,jornada,local,visitante,goles_local,goles_visitante,liga,entrenador_local,pais_entrenador_local,entrenador_visitante,pais_entrenador_visitante
16-07-2017,2,Atlético Huila,Deportivo Cali,2.0,2.0,betplay_dimayor,Néstor Craviotto,Argentina,Héctor Cárdenas,Colombia
16-07-2017,2,Jaguares de Córdoba,Atlético Junior,0.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Julio Comesaña,Uruguay
17-07-2017,2,Millonarios,Santa Fe,0.0,1.0,betplay_dimayor,Miguel Russo,Argentina,Gustavo Costas,Argentina
17-07-2017,2,Alianza Petrolera,Rionegro Águilas Doradas,2.0,0.0,betplay_dimayor,Jorge Bernal,Colombia,Óscar Pérez,Colombia
17-07-2017,2,Atlético Nacional,Atlético Bucaramanga,2.0,1.0,betplay_dimayor,Reinaldo Rueda,Colombia,Fernando Castro,Colombia
08-07-2017,1,Patriotas FC,Atlético Huila,1.0,1.0,betplay_dimayor,Diego Corredor,Colombia,Néstor Craviotto,Argentina
08-07-2017,1,Deportivo Pasto,Cortuluá,1.0,1.0,betplay_dimayor,Flabio Torres,Colombia,Néstor Otero,Colombia
08-07-2017,1,Deportes Tolima,Jaguares de Córdoba,0.0,0.0,betplay_dimayor,José Eugenio Hernández,Colombia,Hubert Bodhert,Colombia
09-07-2017,1,Alianza Petrolera,Atlético Bucaramanga,2.0,1.0,betplay_dimayor,Jorge Bernal,Colombia,Fernando Castro,Colombia
09-07-2017,1,Independiente Medellín,Millonarios,1.0,1.0,betplay_dimayor,Juan José Peláez,Colombia,Miguel Russo,Argentina
09-07-2017,1,Deportivo Cali,Envigado FC,4.0,2.0,betplay_dimayor,Héctor Cárdenas,Colombia,Ismael Rescalvo,España
09-07-2017,1,Tigres FC,Once Caldas,1.0,0.0,betplay_dimayor,Jhon Bodmer,Colombia,Francisco Maturana,Colombia
10-07-2017,1,Atlético Junior,La Equidad,3.0,0.0,betplay_dimayor,Julio Comesaña,Uruguay,Arturo Boyacá,Colombia
10-07-2017,1,Rionegro Águilas Doradas,América de Cali,0.0,1.0,betplay_dimayor,Óscar Pérez,Colombia,Hernán Torres,Colombia
10-07-2017,1,Santa Fe,Atlético Nacional,1.0,0.0,betplay_dimayor,Gustavo Costas,Argentina,Reinaldo Rueda,Colombia
26-05-2017,20,Patriotas FC,Envigado FC,3.0,1.0,betplay_dimayor,Diego Corredor,Colombia,Ismael Rescalvo,España
27-05-2017,20,Deportes Tolima,La Equidad,1.0,1.0,betplay_dimayor,Óscar Quintabani,Argentina,Arturo Boyacá,Colombia
28-05-2017,20,Deportivo Cali,Millonarios,1.0,1.0,betplay_dimayor,Héctor Cárdenas,Colombia,Miguel Russo,Argentina
28-05-2017,20,Santa Fe,Alianza Petrolera,1.0,1.0,betplay_dimayor,Gustavo Costas,Argentina,Jorge Bernal,Colombia
28-05-2017,20,Atlético Bucaramanga,América de Cali,1.0,0.0,betplay_dimayor,Fernando Castro,Colombia,Hernán Torres,Colombia
28-05-2017,20,Rionegro Águilas Doradas,Jaguares de Córdoba,0.0,1.0,betplay_dimayor,Óscar Pérez,Colombia,Hubert Bodhert,Colombia
28-05-2017,20,Tigres FC,Atlético Huila,0.0,1.0,betplay_dimayor,Jhon Bodmer,Colombia,Jorge Bermúdez,Colombia
29-05-2017,20,Deportivo Pasto,Atlético Junior,1.0,2.0,betplay_dimayor,Flabio Torres,Colombia,Julio Comesaña,Uruguay
29-05-2017,20,Independiente Medellín,Atlético Nacional,4.0,3.0,betplay_dimayor,Luis Zubeldía,Argentina,Reinaldo Rueda,Colombia
30-05-2017,20,Cortuluá,Once Caldas,1.0,1.0,betplay_dimayor,Jaime De La Pava,Colombia,Herney Duque,Colombia
28-04-2017,19,América de Cali,Santa Fe,0.0,1.0,betplay_dimayor,Hernán Torres,Colombia,Gustavo Costas,Argentina
20-05-2017,19,Atlético Huila,Cortuluá,2.0,3.0,betplay_dimayor,Jorge Vivaldo,Argentina,Jaime De La Pava,Colombia
21-05-2017,19,Once Caldas,Deportivo Pasto,2.0,3.0,betplay_dimayor,Herney Duque,Colombia,Flabio Torres,Colombia
21-05-2017,19,Alianza Petrolera,Independiente Medellín,1.0,2.0,betplay_dimayor,Jorge Bernal,Colombia,Luis Zubeldía,Argentina
21-05-2017,19,Millonarios,Patriotas FC,2.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Diego Corredor,Colombia
21-05-2017,19,Jaguares de Córdoba,Atlético Bucaramanga,1.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Fernando Castro,Colombia
22-05-2017,19,Atlético Nacional,Deportivo Cali,0.0,0.0,betplay_dimayor,Reinaldo Rueda,Colombia,Héctor Cárdenas,Colombia
22-05-2017,19,Envigado FC,Tigres FC,3.0,2.0,betplay_dimayor,Ismael Rescalvo,España,Jhon Bodmer,Colombia
22-05-2017,19,Atlético Junior,Deportes Tolima,1.0,0.0,betplay_dimayor,Julio Comesaña,Uruguay,Óscar Quintabani,Argentina
23-05-2017,19,La Equidad,Rionegro Águilas Doradas,2.0,2.0,betplay_dimayor,Arturo Boyacá,Colombia,Óscar Pérez,Colombia
13-05-2017,18,Once Caldas,Atlético Huila,2.0,1.0,betplay_dimayor,Herney Duque,Colombia,Jorge Vivaldo,Argentina
13-05-2017,18,Cortuluá,Envigado FC,1.0,3.0,betplay_dimayor,Jaime De La Pava,Colombia,Ismael Rescalvo,España
14-05-2017,18,Patriotas FC,Atlético Nacional,0.0,1.0,betplay_dimayor,Diego Corredor,Colombia,Reinaldo Rueda,Colombia
14-05-2017,18,Santa Fe,Jaguares de Córdoba,0.0,2.0,betplay_dimayor,Gustavo Costas,Argentina,Hubert Bodhert,Colombia
14-05-2017,18,Independiente Medellín,América de Cali,2.0,2.0,betplay_dimayor,Luis Zubeldía,Argentina,Hernán Torres,Colombia
14-05-2017,18,Deportivo Pasto,Deportes Tolima,1.0,0.0,betplay_dimayor,Flabio Torres,Colombia,Óscar Quintabani,Argentina
14-05-2017,18,Rionegro Águilas Doradas,Atlético Junior,1.0,0.0,betplay_dimayor,Óscar Pérez,Colombia,Julio Comesaña,Uruguay
15-05-2017,18,Tigres FC,Millonarios,1.0,2.0,betplay_dimayor,Jhon Bodmer,Colombia,Miguel Russo,Argentina
15-05-2017,18,Atlético Bucaramanga,La Equidad,1.0,0.0,betplay_dimayor,Fernando Castro,Colombia,Arturo Boyacá,Colombia
15-05-2017,18,Deportivo Cali,Alianza Petrolera,2.0,2.0,betplay_dimayor,Héctor Cárdenas,Colombia,Jorge Bernal,Colombia
20-04-2017,17,América de Cali,Deportivo Cali,3.0,0.0,betplay_dimayor,Hernán Torres,Colombia,Héctor Cárdenas,Colombia
09-05-2017,17,Atlético Huila,Deportivo Pasto,0.0,1.0,betplay_dimayor,Jorge Vivaldo,Argentina,Flabio Torres,Colombia
10-05-2017,17,Envigado FC,Once Caldas,0.0,0.0,betplay_dimayor,Ismael Rescalvo,España,Herney Duque,Colombia
10-05-2017,17,Millonarios,Cortuluá,2.0,1.0,betplay_dimayor,Miguel Russo,Argentina,Jaime De La Pava,Colombia
10-05-2017,17,Jaguares de Córdoba,Independiente Medellín,0.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Luis Zubeldía,Argentina
11-05-2017,17,La Equidad,Santa Fe,0.0,0.0,betplay_dimayor,Arturo Boyacá,Colombia,Gustavo Costas,Argentina
11-05-2017,17,Alianza Petrolera,Patriotas FC,1.0,0.0,betplay_dimayor,Jorge Bernal,Colombia,Diego Corredor,Colombia
11-05-2017,17,Atlético Junior,Atlético Bucaramanga,3.0,1.0,betplay_dimayor,Julio Comesaña,Uruguay,Fernando Castro,Colombia
12-05-2017,17,Deportes Tolima,Rionegro Águilas Doradas,1.0,1.0,betplay_dimayor,Óscar Quintabani,Argentina,Óscar Pérez,Colombia
12-05-2017,17,Atlético Nacional,Tigres FC,0.0,0.0,betplay_dimayor,Reinaldo Rueda,Colombia,Jhon Bodmer,Colombia
06-05-2017,16,Deportivo Cali,Jaguares de Córdoba,1.0,1.0,betplay_dimayor,Héctor Cárdenas,Colombia,Hubert Bodhert,Colombia
06-05-2017,16,Atlético Huila,Envigado FC,2.0,0.0,betplay_dimayor,Jorge Vivaldo,Argentina,Ismael Rescalvo,España
07-05-2017,16,Patriotas FC,América de Cali,0.0,0.0,betplay_dimayor,Diego Corredor,Colombia,Hernán Torres,Colombia
07-05-2017,16,Cortuluá,Atlético Nacional,0.0,1.0,betplay_dimayor,Jaime De La Pava,Colombia,Reinaldo Rueda,Colombia
07-05-2017,16,Once Caldas,Millonarios,2.0,1.0,betplay_dimayor,Herney Duque,Colombia,Miguel Russo,Argentina
07-05-2017,16,Deportivo Pasto,Rionegro Águilas Doradas,2.0,2.0,betplay_dimayor,Flabio Torres,Colombia,Óscar Pérez,Colombia
08-05-2017,16,Santa Fe,Atlético Junior,1.0,0.0,betplay_dimayor,Gustavo Costas,Argentina,Julio Comesaña,Uruguay
08-05-2017,16,Atlético Bucaramanga,Deportes Tolima,2.0,1.0,betplay_dimayor,Fernando Castro,Colombia,Óscar Quintabani,Argentina
08-05-2017,16,Independiente Medellín,La Equidad,1.0,1.0,betplay_dimayor,Luis Zubeldía,Argentina,Arturo Boyacá,Colombia
08-05-2017,16,Tigres FC,Alianza Petrolera,1.0,1.0,betplay_dimayor,Jhon Bodmer,Colombia,Jorge Bernal,Colombia
29-04-2017,15,Jaguares de Córdoba,Patriotas FC,1.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Diego Corredor,Colombia
30-04-2017,15,Envigado FC,Deportivo Pasto,1.0,2.0,betplay_dimayor,Ismael Rescalvo,España,Flabio Torres,Colombia
30-04-2017,15,Atlético Nacional,Once Caldas,1.0,0.0,betplay_dimayor,Reinaldo Rueda,Colombia,Herney Duque,Colombia
30-04-2017,15,La Equidad,Deportivo Cali,0.0,1.0,betplay_dimayor,Arturo Boyacá,Colombia,Héctor Cárdenas,Colombia
30-04-2017,15,Rionegro Águilas Doradas,Atlético Bucaramanga,1.0,0.0,betplay_dimayor,Óscar Pérez,Colombia,Fernando Castro,Colombia
30-04-2017,15,Millonarios,Atlético Huila,2.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Jorge Vivaldo,Argentina
01-05-2017,15,América de Cali,Tigres FC,2.0,0.0,betplay_dimayor,Hernán Torres,Colombia,Jhon Bodmer,Colombia
01-05-2017,15,Atlético Junior,Independiente Medellín,2.0,0.0,betplay_dimayor,Julio Comesaña,Uruguay,Luis Zubeldía,Argentina
01-05-2017,15,Deportes Tolima,Santa Fe,3.0,1.0,betplay_dimayor,Óscar Quintabani,Argentina,Gustavo Costas,Argentina
02-05-2017,15,Alianza Petrolera,Cortuluá,1.0,2.0,betplay_dimayor,Jorge Bernal,Colombia,Jaime De La Pava,Colombia
22-04-2017,14,Tigres FC,Jaguares de Córdoba,2.0,1.0,betplay_dimayor,Jhon Bodmer,Colombia,Hubert Bodhert,Colombia
22-04-2017,14,Patriotas FC,La Equidad,1.0,1.0,betplay_dimayor,Diego Corredor,Colombia,Arturo Boyacá,Colombia
22-04-2017,14,Once Caldas,Alianza Petrolera,0.0,2.0,betplay_dimayor,Hernán Lisi,Argentina,Jorge Bernal,Colombia
23-04-2017,14,Deportivo Cali,Atlético Junior,3.0,1.0,betplay_dimayor,Héctor Cárdenas,Colombia,Julio Comesaña,Uruguay
23-04-2017,14,Atlético Bucaramanga,Deportivo Pasto,1.0,0.0,betplay_dimayor,Fernando Castro,Colombia,Flabio Torres,Colombia
23-04-2017,14,Envigado FC,Millonarios,1.0,2.0,betplay_dimayor,Ismael Rescalvo,España,Miguel Russo,Argentina
23-04-2017,14,Atlético Huila,Atlético Nacional,0.0,1.0,betplay_dimayor,Jorge Vivaldo,Argentina,Reinaldo Rueda,Colombia
24-04-2017,14,Cortuluá,América de Cali,0.0,1.0,betplay_dimayor,Jaime De La Pava,Colombia,Hernán Torres,Colombia
24-04-2017,14,Santa Fe,Rionegro Águilas Doradas,2.0,2.0,betplay_dimayor,Gustavo Costas,Argentina,Óscar Pérez,Colombia
24-04-2017,14,Independiente Medellín,Deportes Tolima,3.0,2.0,betplay_dimayor,Luis Zubeldía,Argentina,Óscar Quintabani,Argentina
15-04-2017,13,Jaguares de Córdoba,Cortuluá,2.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Jaime De La Pava,Colombia
16-04-2017,13,Deportes Tolima,Deportivo Cali,2.0,2.0,betplay_dimayor,Óscar Quintabani,Argentina,Héctor Cárdenas,Colombia
16-04-2017,13,Santa Fe,Atlético Bucaramanga,1.0,0.0,betplay_dimayor,Gustavo Costas,Argentina,Fernando Castro,Colombia
16-04-2017,13,Deportivo Pasto,Millonarios,2.0,1.0,betplay_dimayor,Flabio Torres,Colombia,Miguel Russo,Argentina
16-04-2017,13,La Equidad,Tigres FC,0.0,0.0,betplay_dimayor,Arturo Boyacá,Colombia,Jhon Bodmer,Colombia
16-04-2017,13,Alianza Petrolera,Atlético Huila,0.0,1.0,betplay_dimayor,Jorge Bernal,Colombia,Jorge Vivaldo,Argentina
17-04-2017,13,América de Cali,Once Caldas,4.0,2.0,betplay_dimayor,Hernán Torres,Colombia,Hernán Lisi,Argentina
17-04-2017,13,Rionegro Águilas Doradas,Independiente Medellín,0.0,1.0,betplay_dimayor,Néstor Otero,Colombia,Luis Zubeldía,Argentina
17-04-2017,13,Atlético Nacional,Envigado FC,2.0,0.0,betplay_dimayor,Reinaldo Rueda,Colombia,Ismael Rescalvo,España
19-04-2017,13,Atlético Junior,Patriotas FC,0.0,0.0,betplay_dimayor,Julio Comesaña,Uruguay,Diego Corredor,Colombia
08-04-2017,12,Once Caldas,Jaguares de Córdoba,0.0,0.0,betplay_dimayor,Hernán Lisi,Argentina,Hubert Bodhert,Colombia
08-04-2017,12,Millonarios,Atlético Nacional,0.0,1.0,betplay_dimayor,Miguel Russo,Argentina,Reinaldo Rueda,Colombia
08-04-2017,12,Envigado FC,Alianza Petrolera,0.0,0.0,betplay_dimayor,Ismael Rescalvo,España,Jorge Bernal,Colombia
09-04-2017,12,Tigres FC,Atlético Junior,1.0,0.0,betplay_dimayor,Jhon Bodmer,Colombia,Julio Comesaña,Uruguay
09-04-2017,12,Deportivo Cali,Rionegro Águilas Doradas,3.0,0.0,betplay_dimayor,Héctor Cárdenas,Colombia,Néstor Otero,Colombia
09-04-2017,12,Independiente Medellín,Atlético Bucaramanga,0.0,1.0,betplay_dimayor,Luis Zubeldía,Argentina,Fernando Castro,Colombia
09-04-2017,12,Atlético Huila,América de Cali,2.0,0.0,betplay_dimayor,Jorge Vivaldo,Argentina,Hernán Torres,Colombia
09-04-2017,12,Patriotas FC,Deportes Tolima,2.0,0.0,betplay_dimayor,Diego Corredor,Colombia,Óscar Quintabani,Argentina
10-04-2017,12,Cortuluá,La Equidad,2.0,1.0,betplay_dimayor,Jaime De La Pava,Colombia,Arturo Boyacá,Colombia
10-04-2017,12,Deportivo Pasto,Santa Fe,3.0,1.0,betplay_dimayor,Flabio Torres,Colombia,Gustavo Costas,Argentina
01-04-2017,11,Atlético Nacional,Deportivo Pasto,2.0,1.0,betplay_dimayor,Reinaldo Rueda,Colombia,Flabio Torres,Colombia
01-04-2017,11,Rionegro Águilas Doradas,Patriotas FC,2.0,1.0,betplay_dimayor,Néstor Otero,Colombia,Diego Corredor,Colombia
01-04-2017,11,Deportes Tolima,Tigres FC,3.0,0.0,betplay_dimayor,Óscar Quintabani,Argentina,Jhon Bodmer,Colombia
02-04-2017,11,La Equidad,Once Caldas,2.0,0.0,betplay_dimayor,Arturo Boyacá,Colombia,Hernán Lisi,Argentina
02-04-2017,11,América de Cali,Envigado FC,2.0,0.0,betplay_dimayor,Hernán Torres,Colombia,Ismael Rescalvo,España
02-04-2017,11,Atlético Junior,Cortuluá,2.0,1.0,betplay_dimayor,Julio Comesaña,Uruguay,Jaime De La Pava,Colombia
02-04-2017,11,Jaguares de Córdoba,Atlético Huila,0.0,0.0,betplay_dimayor,Hubert Bodhert,Colombia,Jorge Vivaldo,Argentina
03-04-2017,11,Santa Fe,Independiente Medellín,0.0,1.0,betplay_dimayor,Gustavo Costas,Argentina,Luis Zubeldía,Argentina
03-04-2017,11,Atlético Bucaramanga,Deportivo Cali,1.0,1.0,betplay_dimayor,Fernando Castro,Colombia,Héctor Cárdenas,Colombia
03-04-2017,11,Alianza Petrolera,Millonarios,2.0,0.0,betplay_dimayor,Jorge Bernal,Colombia,Miguel Russo,Argentina
18-03-2017,10,Deportivo Pasto,Cortuluá,2.0,2.0,betplay_dimayor,Flabio Torres,Colombia,Jaime De La Pava,Colombia
18-03-2017,10,Atlético Junior,Once Caldas,3.0,0.0,betplay_dimayor,Alberto Gamero,Colombia,Hernán Lisi,Argentina
18-03-2017,10,Atlético Bucaramanga,Alianza Petrolera,2.0,0.0,betplay_dimayor,Fernando Castro,Colombia,Jorge Bernal,Colombia
19-03-2017,10,Atlético Nacional,Independiente Medellín,3.0,1.0,betplay_dimayor,Reinaldo Rueda,Colombia,Luis Zubeldía,Argentina
19-03-2017,10,Jaguares de Córdoba,Tigres FC,2.0,1.0,betplay_dimayor,Hubert Bodhert,Colombia,Jhon Bodmer,Colombia
19-03-2017,10,Deportivo Cali,América de Cali,2.0,1.0,betplay_dimayor,Héctor Cárdenas,Colombia,Hernán Torres,Colombia
19-03-2017,10,Deportes Tolima,Atlético Huila,2.0,0.0,betplay_dimayor,Óscar Quintabani,Argentina,Jorge Vivaldo,Argentina
20-03-2017,10,Millonarios,Santa Fe,3.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Gustavo Costas,Argentina
20-03-2017,10,La Equidad,Patriotas FC,0.0,0.0,betplay_dimayor,Arturo Boyacá,Colombia,Diego Corredor,Colombia
21-03-2017,10,Rionegro Águilas Doradas,Envigado FC,1.0,2.0,betplay_dimayor,Néstor Otero,Colombia,Ismael Rescalvo,España
10-03-2017,9,Independiente Medellín,Deportivo Pasto,4.0,1.0,betplay_dimayor,Luis Zubeldía,Argentina,Flabio Torres,Colombia
11-03-2017,9,Atlético Huila,La Equidad,0.0,2.0,betplay_dimayor,Jorge Vivaldo,Argentina,Arturo Boyacá,Colombia
11-03-2017,9,Cortuluá,Deportes Tolima,2.0,2.0,betplay_dimayor,Jaime De La Pava,Colombia,Óscar Quintabani,Argentina
12-03-2017,9,Alianza Petrolera,Atlético Nacional,1.0,5.0,betplay_dimayor,Jorge Bernal,Colombia,Reinaldo Rueda,Colombia
12-03-2017,9,Millonarios,América de Cali,3.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Hernán Torres,Colombia
12-03-2017,9,Tigres FC,Rionegro Águilas Doradas,0.0,0.0,betplay_dimayor,Jhon Bodmer,Colombia,Néstor Otero,Colombia
12-03-2017,9,Once Caldas,Atlético Junior,3.0,3.0,betplay_dimayor,Hernán Lisi,Argentina,Alberto Gamero,Colombia
12-03-2017,9,Patriotas FC,Atlético Bucaramanga,0.0,0.0,betplay_dimayor,Diego Corredor,Colombia,Fernando Castro,Colombia
13-03-2017,9,Deportivo Cali,Santa Fe,0.0,0.0,betplay_dimayor,Héctor Cárdenas,Colombia,Gustavo Costas,Argentina
14-03-2017,9,Envigado FC,Jaguares de Córdoba,1.0,1.0,betplay_dimayor,Ismael Rescalvo,España,Hubert Bodhert,Colombia
04-03-2017,8,Deportivo Pasto,Alianza Petrolera,1.0,0.0,betplay_dimayor,Flabio Torres,Colombia,Jorge Bernal,Colombia
04-03-2017,8,Atlético Bucaramanga,Tigres FC,0.0,1.0,betplay_dimayor,Harold Rivera,Colombia,Jhon Bodmer,Colombia
05-03-2017,8,Santa Fe,Patriotas FC,0.0,0.0,betplay_dimayor,Gustavo Costas,Argentina,Diego Corredor,Colombia
05-03-2017,8,Independiente Medellín,Deportivo Cali,3.0,1.0,betplay_dimayor,Luis Zubeldía,Argentina,Mario Yepes,Colombia
05-03-2017,8,La Equidad,Envigado FC,1.0,0.0,betplay_dimayor,Arturo Boyacá,Colombia,Ismael Rescalvo,España
05-03-2017,8,Jaguares de Córdoba,Millonarios,1.0,0.0,betplay_dimayor,Hubert Bodhert,Colombia,Miguel Russo,Argentina
05-03-2017,8,América de Cali,Atlético Nacional,0.0,0.0,betplay_dimayor,Hernán Torres,Colombia,Reinaldo Rueda,Colombia
05-03-2017,8,Deportes Tolima,Once Caldas,2.0,3.0,betplay_dimayor,Óscar Quintabani,Argentina,Hernán Lisi,Argentina
06-03-2017,8,Atlético Junior,Atlético Huila,3.0,3.0,betplay_dimayor,Alberto Gamero,Colombia,Jorge Vivaldo,Argentina
07-03-2017,8,Rionegro Águilas Doradas,Cortuluá,0.0,1.0,betplay_dimayor,Néstor Otero,Colombia,Jaime De La Pava,Colombia
01-03-2017,7,Millonarios,La Equidad,1.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Arturo Boyacá,Colombia
01-03-2017,7,Patriotas FC,Independiente Medellín,0.0,1.0,betplay_dimayor,Diego Corredor,Colombia,Luis Zubeldía,Argentina
02-03-2017,7,Cortuluá,Atlético Bucaramanga,0.0,0.0,betplay_dimayor,Jaime De La Pava,Colombia,Harold Rivera,Colombia
02-03-2017,7,Tigres FC,Santa Fe,1.0,1.0,betplay_dimayor,Jhon Bodmer,Colombia,Gustavo Costas,Argentina
02-03-2017,7,Alianza Petrolera,América de Cali,3.0,3.0,betplay_dimayor,Jorge Bernal,Colombia,Hernán Torres,Colombia
03-03-2017,7,Envigado FC,Atlético Junior,0.0,0.0,betplay_dimayor,Ismael Rescalvo,España,Alberto Gamero,Colombia
03-03-2017,7,Atlético Nacional,Jaguares de Córdoba,2.0,0.0,betplay_dimayor,Reinaldo Rueda,Colombia,Hubert Bodhert,Colombia
25-03-2017,7,Atlético Huila,Deportes Tolima,1.0,0.0,betplay_dimayor,Jorge Vivaldo,Argentina,Óscar Quintabani,Argentina
27-03-2017,7,Deportivo Cali,Deportivo Pasto,0.0,0.0,betplay_dimayor,Héctor Cárdenas,Colombia,Flabio Torres,Colombia
27-03-2017,7,Once Caldas,Rionegro Águilas Doradas,1.0,0.0,betplay_dimayor,Hernán Lisi,Argentina,Néstor Otero,Colombia
25-02-2017,6,Patriotas FC,Deportivo Cali,3.0,2.0,betplay_dimayor,Diego Corredor,Colombia,Mario Yepes,Colombia
26-02-2017,6,La Equidad,Atlético Nacional,0.0,2.0,betplay_dimayor,Arturo Boyacá,Colombia,Reinaldo Rueda,Colombia
26-02-2017,6,Santa Fe,Cortuluá,2.0,0.0,betplay_dimayor,Gustavo Costas,Argentina,Jaime De La Pava,Colombia
26-02-2017,6,Independiente Medellín,Tigres FC,3.0,0.0,betplay_dimayor,Luis Zubeldía,Argentina,Jhon Bodmer,Colombia
26-02-2017,6,Jaguares de Córdoba,Alianza Petrolera,0.0,2.0,betplay_dimayor,Hubert Bodhert,Colombia,Jorge Bernal,Colombia
26-02-2017,6,Deportes Tolima,Envigado FC,2.0,1.0,betplay_dimayor,Óscar Quintabani,Argentina,Ismael Rescalvo,España
26-02-2017,6,América de Cali,Deportivo Pasto,1.0,0.0,betplay_dimayor,Hernán Torres,Colombia,Flabio Torres,Colombia
27-02-2017,6,Atlético Bucaramanga,Once Caldas,1.0,2.0,betplay_dimayor,Harold Rivera,Colombia,Hernán Lisi,Argentina
30-03-2017,6,Atlético Junior,Millonarios,1.0,1.0,betplay_dimayor,Julio Comesaña,Uruguay,Miguel Russo,Argentina
06-04-2017,6,Rionegro Águilas Doradas,Atlético Huila,1.0,0.0,betplay_dimayor,Néstor Otero,Colombia,Jorge Vivaldo,Argentina
21-02-2017,5,Tigres FC,Deportivo Cali,0.0,0.0,betplay_dimayor,Jhon Bodmer,Colombia,Mario Yepes,Colombia
22-02-2017,5,Deportivo Pasto,Patriotas FC,5.0,0.0,betplay_dimayor,Flabio Torres,Colombia,Diego Corredor,Colombia
22-02-2017,5,Cortuluá,Independiente Medellín,2.0,2.0,betplay_dimayor,Jaime De La Pava,Colombia,Luis Zubeldía,Argentina
22-02-2017,5,Atlético Huila,Atlético Bucaramanga,0.0,1.0,betplay_dimayor,Jorge Vivaldo,Argentina,Harold Rivera,Colombia
23-02-2017,5,Alianza Petrolera,La Equidad,2.0,0.0,betplay_dimayor,Jorge Bernal,Colombia,Arturo Boyacá,Colombia
23-02-2017,5,Millonarios,Deportes Tolima,3.0,0.0,betplay_dimayor,Miguel Russo,Argentina,Óscar Quintabani,Argentina
23-02-2017,5,Envigado FC,Rionegro Águilas Doradas,1.0,1.0,betplay_dimayor,Ismael Rescalvo,España,Néstor Otero,Colombia
24-02-2017,5,Once Caldas,Santa Fe,0.0,0.0,betplay_dimayor,Hernán Lisi,Argentina,Gustavo Costas,Argentina
24-02-2017,5,América de Cali,Jaguares de Córdoba,0.0,2.0,betplay_dimayor,Hernán Torres,Colombia,Hubert Bodhert,Colombia
27-04-2017,5,Atlético Nacional,Atlético Junior,2.0,1.0,betplay_dimayor,Reinaldo Rueda,Colombia,Julio Comesaña,Uruguay
18-02-2017,4,Deportivo Pasto,Jaguares de Córdoba,0.0,0.0,betplay_dimayor,Flabio Torres,Colombia,Hubert Bodhert,Colombia
18-02-2017,4,Patriotas FC,Tigres FC,3.0,0.0,betplay_dimayor,Diego Corredor,Colombia,Jhon Bodmer,Colombia
