jornada,fecha,puntos_actuales,equipo,liga,entrenador_nuevo,promedio_goles_hechos_antes_de_cambio_entrenador_1_5,promedio_goles_hechos_despues_de_cambio_entrenador_1_5,promedio_goles_recibidos_antes_de_cambio_entrenador_1_5,promedio_goles_recibidos_despues_de_cambio_entrenador_1_5,puntos_hechos_antes_de_cambio_entrenador_1_5,puntos_hechos_despues_de_cambio_entrenador_1_5,porcentaje_victorias_despues_de_cambio_entrenador_1_5,porcentaje_victorias_antes_de_cambio_entrenador_1_5,porcentaje_empates_despues_de_cambio_entrenador_1_5,porcentaje_empates_antes_de_cambio_entrenador_1_5,porcentaje_derrotas_despues_de_cambio_entrenador_1_5,porcentaje_derrotas_antes_de_cambio_entrenador_1_5
11,22-04-2012,10,Godoy Cruz,primera_division_argentina,Daniel Oldrá,0.8,0.0,1.4,0.0,4,1,0.0,0.0,1.0,0.8,0.0,0.2
12,28-04-2012,10,Godoy Cruz,primera_division_argentina,Omar Asad,0.6,0.2,1.2,1.4,4,1,0.0,0.0,0.2,0.8,0.8,0.2
1,09-02-2013,1,Godoy Cruz,primera_division_argentina,Martín Palermo,0.8,1.2,2.0,0.6,4,11,0.6,0.2,0.4,0.2,0.0,0.6
1,05-08-2012,1,Godoy Cruz,primera_division_argentina,Omar Asad,1.0,1.4,0.6,0.8,6,10,0.6,0.2,0.2,0.6,0.2,0.2
17,25-11-2012,19,Godoy Cruz,primera_division_argentina,Daniel Oldrá,0.6,0.0,1.6,2.0,2,0,0.0,0.0,0.0,0.4,1.0,0.6
18,01-12-2012,20,Godoy Cruz,primera_division_argentina,Martín Palermo,0.4,0.5,1.8,1.0,1,1,0.0,0.0,0.5,0.2,0.5,0.8
1,08-02-2014,0,Godoy Cruz,primera_division_argentina,Jorge Almirón,0.2,1.6,1.6,1.0,1,9,0.6,0.0,0.0,0.2,0.4,0.8
1,02-08-2013,3,Godoy Cruz,primera_division_argentina,Martín Palermo,1.6,0.6,1.0,0.6,10,5,0.2,0.6,0.4,0.2,0.4,0.2
1,08-08-2014,3,Godoy Cruz,primera_division_argentina,Carlos Mayor,0.8,1.2,1.8,1.6,3,7,0.4,0.2,0.2,0.0,0.4,0.8
15,08-11-2014,17,Godoy Cruz,primera_division_argentina,Daniel Oldrá,2.0,1.8,2.6,1.8,3,7,0.4,0.0,0.2,0.6,0.4,0.4
16,12-07-2015,20,Godoy Cruz,primera_division_argentina,Gabriel Heinze,0.4,1.0,0.2,1.0,8,5,0.2,0.4,0.4,0.4,0.4,0.2
22,30-09-2015,22,Godoy Cruz,primera_division_argentina,Daniel Oldrá,0.4,1.0,1.4,2.0,2,0,0.0,0.0,0.0,0.4,1.0,0.6
23,05-09-2015,22,Godoy Cruz,primera_division_argentina,Gabriel Heinze,0.6,1.0,1.4,1.75,2,3,0.25,0.0,0.0,0.4,0.75,0.6
27,04-10-2015,28,Godoy Cruz,primera_division_argentina,Daniel Oldrá,1.0,2.25,1.8,1.25,3,7,0.5,0.2,0.25,0.0,0.25,0.8
1,06-02-2016,0,Godoy Cruz,primera_division_argentina,Sebastián Méndez,1.8,2.0,1.2,1.2,7,10,0.6,0.4,0.2,0.2,0.2,0.4
15,12-03-2017,20,Godoy Cruz,primera_division_argentina,Lucas Bernardi,1.0,1.0,1.8,1.0,4,6,0.4,0.2,0.0,0.2,0.6,0.6
1,27-08-2017,0,Godoy Cruz,primera_division_argentina,Mauricio Larriera,1.4,1.0,1.0,1.4,9,7,0.4,0.6,0.2,0.0,0.4,0.4
10,08-02-2018,17,Godoy Cruz,primera_division_argentina,Diego Dabove,1.2,4.0,0.8,1.0,8,3,1.0,0.4,0.0,0.4,0.0,0.2
11,01-12-2017,17,Godoy Cruz,primera_division_argentina,Mauricio Larriera,2.0,1.5,1.0,1.5,10,3,0.5,0.6,0.0,0.2,0.5,0.2
13,26-01-2018,23,Godoy Cruz,primera_division_argentina,Diego Dabove,2.0,1.2,1.2,1.0,10,8,0.4,0.6,0.4,0.2,0.2,0.2
13,31-01-2019,19,Godoy Cruz,primera_division_argentina,Marcelo Gómez,1.4,0.0,0.6,4.0,9,0,0.0,0.6,0.0,0.0,1.0,0.4
14,03-12-2018,22,Godoy Cruz,primera_division_argentina,Diego Dabove,1.4,2.0,1.2,1.0,9,4,0.5,0.6,0.5,0.0,0.0,0.4
16,25-01-2019,23,Godoy Cruz,primera_division_argentina,Marcelo Gómez,1.2,0.6,1.6,2.2,7,3,0.2,0.4,0.0,0.2,0.8,0.4
21,02-03-2019,27,Godoy Cruz,primera_division_argentina,Lucas Bernardi,0.6,0.8,2.2,0.8,3,6,0.2,0.2,0.6,0.0,0.2,0.8
4,25-08-2019,3,Godoy Cruz,primera_division_argentina,Javier Patalano,0.8,0.75,1.6,1.75,3,3,0.25,0.2,0.0,0.0,0.75,0.8
8,01-10-2019,3,Godoy Cruz,primera_division_argentina,Daniel Oldrá,0.6,1.6,1.6,2.8,3,3,0.2,0.2,0.0,0.0,0.8,0.8
17,26-01-2020,9,Godoy Cruz,primera_division_argentina,Mario Sciacqua,1.0,0.6,2.8,1.4,3,6,0.4,0.2,0.0,0.0,0.6,0.8
1,20-07-2021,3,Godoy Cruz,primera_division_argentina,Sebastián Méndez,1.2,1.4,1.4,1.2,9,9,0.6,0.6,0.0,0.0,0.4,0.4
10,05-09-2021,13,Godoy Cruz,primera_division_argentina,Diego Flores,1.0,3.0,2.0,1.0,4,11,0.6,0.2,0.4,0.2,0.0,0.6
1,05-06-2022,0,Godoy Cruz,primera_division_argentina,Favio Orsi,1.4,1.2,1.4,1.0,5,7,0.4,0.2,0.2,0.4,0.4,0.4
1,30-08-1987,1,River Plate,primera_division_argentina,Carlos Griguol,2.0,0.8,1.4,0.4,7,8,0.4,0.4,0.4,0.2,0.2,0.4
1,11-09-1988,0,River Plate,primera_division_argentina,César Luis Menotti,1.8,1.6,1.6,1.8,7,6,0.4,0.4,0.0,0.2,0.6,0.4
20,26-01-1990,36,River Plate,primera_division_argentina,Daniel Passarella,0.8,1.2,0.6,0.4,5,9,0.4,0.2,0.6,0.4,0.0,0.4
1,27-03-1994,0,River Plate,primera_division_argentina,Luis Cubilla,1.8,1.2,1.2,1.0,9,4,0.2,0.4,0.2,0.6,0.6,0.0
15,29-07-1994,23,River Plate,primera_division_argentina,Américo Gallego,1.4,0.8,0.6,1.2,9,5,0.2,0.4,0.4,0.6,0.4,0.0
1,26-02-1995,0,River Plate,primera_division_argentina,Carlos Babington,2.0,1.6,0.4,2.0,13,5,0.2,0.8,0.4,0.2,0.4,0.0
1,06-08-1995,3,River Plate,primera_division_argentina,Ramón Díaz,1.4,1.4,2.0,0.6,4,11,0.6,0.2,0.4,0.2,0.0,0.6
1,13-02-2000,3,River Plate,primera_division_argentina,Américo Gallego,3.0,2.0,1.6,1.0,11,11,0.6,0.6,0.4,0.4,0.0,0.0
19,10-06-2001,41,River Plate,primera_division_argentina,Ramón Díaz,3.2,2.4,1.4,1.0,12,10,0.6,0.8,0.2,0.0,0.2,0.2
1,28-07-2002,1,River Plate,primera_division_argentina,Manuel Pellegrini,2.2,2.0,1.2,0.2,10,13,0.8,0.6,0.2,0.2,0.0,0.2
1,15-08-2004,3,River Plate,primera_division_argentina,Leonardo Astrada,1.4,2.0,1.2,1.0,8,13,0.8,0.4,0.2,0.4,0.0,0.2
5,07-09-2005,10,River Plate,primera_division_argentina,Reinaldo Merlo,1.2,1.2,1.0,1.2,10,6,0.4,0.6,0.0,0.2,0.6,0.2
1,29-01-2006,3,River Plate,primera_division_argentina,Daniel Passarella,1.6,2.6,1.4,1.2,5,10,0.6,0.2,0.2,0.4,0.2,0.4
17,24-11-2007,23,River Plate,primera_division_argentina,Jorge Gordillo,1.4,0.0,1.4,2.6666666666666665,7,0,0.0,0.4,0.0,0.2,1.0,0.4
1,10-02-2008,3,River Plate,primera_division_argentina,Diego Simeone,0.4,1.4,2.2,0.4,1,11,0.6,0.0,0.4,0.2,0.0,0.8
15,16-11-2008,13,River Plate,primera_division_argentina,Gabriel Rodríguez,0.8,1.0,1.6,1.6,2,4,0.2,0.0,0.2,0.4,0.6,0.6
1,08-02-2009,1,River Plate,primera_division_argentina,Néstor Gorosito,1.0,2.0,1.6,1.8,4,10,0.6,0.2,0.2,0.2,0.2,0.6
8,12-10-2009,5,River Plate,primera_division_argentina,Leonardo Astrada,0.8,0.8,1.4,1.2,2,5,0.2,0.0,0.4,0.4,0.4,0.6
15,18-04-2010,16,River Plate,primera_division_argentina,Ángel Cappa,0.0,1.6,1.0,1.6,1,9,0.6,0.0,0.0,0.2,0.4,0.8
14,16-11-2010,21,River Plate,primera_division_argentina,Juan José López,1.0,0.8,1.2,1.0,4,10,0.6,0.0,0.2,0.8,0.2,0.2
1,11-02-2013,3,River Plate,primera_division_argentina,Ramón Díaz,0.8,1.6,1.0,1.2,4,12,0.8,0.0,0.0,0.8,0.2,0.2
1,06-08-2012,0,River Plate,primera_division_argentina,Matías Almeyda,1.8,1.4,1.8,1.0,9,8,0.4,0.6,0.4,0.0,0.2,0.4
18,02-12-2012,26,River Plate,primera_division_argentina,Gustavo Zapata,0.8,1.5,0.4,0.0,7,6,1.0,0.2,0.0,0.8,0.0,0.0
1,10-02-2014,3,River Plate,primera_division_argentina,Ramón Díaz,1.0,1.0,0.4,1.2,9,7,0.4,0.4,0.2,0.6,0.4,0.0
1,11-08-2014,1,River Plate,primera_division_argentina,Marcelo Gallardo,0.6,2.6,1.0,0.4,5,13,0.8,0.2,0.2,0.4,0.0,0.4
11,03-05-2015,10,Defensa y Justicia,primera_division_argentina,Turu Flores,0.8,1.2,1.0,2.2,4,1,0.0,0.0,0.2,0.8,0.8,0.2
16,12-07-2015,12,Defensa y Justicia,primera_division_argentina,Ariel Holan,1.2,0.8,2.2,0.4,1,10,0.6,0.0,0.2,0.2,0.2,0.8
10,13-11-2016,8,Defensa y Justicia,primera_division_argentina,Sebastián Beccacece,0.2,1.4,0.6,1.0,5,9,0.6,0.2,0.0,0.4,0.4,0.4
1,26-08-2017,1,Defensa y Justicia,primera_division_argentina,Nelson Vivas,1.6,1.75,0.6,2.5,12,4,0.25,0.8,0.25,0.0,0.5,0.2
5,30-09-2017,5,Defensa y Justicia,primera_division_argentina,Juan Vojvoda,1.6,1.8,2.0,1.0,7,8,0.4,0.4,0.4,0.2,0.2,0.4
1,12-08-2018,1,Defensa y Justicia,primera_division_argentina,Sebastián Beccacece,1.8,1.2,0.8,0.8,12,9,0.4,0.8,0.6,0.0,0.0,0.2
1,28-07-2019,0,Defensa y Justicia,primera_division_argentina,Mariano Soso,1.2,0.4,1.2,1.2,8,4,0.2,0.4,0.2,0.4,0.6,0.2
17,26-01-2020,24,Defensa y Justicia,primera_division_argentina,Hernán Crespo,1.0,2.0,0.6,0.6,8,11,0.6,0.4,0.4,0.4,0.0,0.2
1,18-07-2021,0,Defensa y Justicia,primera_division_argentina,Sebastián Beccacece,1.6,1.0,0.4,1.4,11,4,0.2,0.6,0.2,0.4,0.6,0.0
1,30-08-1987,3,Rosario Central,primera_division_argentina,Ángel Zof,1.4,1.0,0.4,0.6,11,9,0.4,0.6,0.6,0.4,0.0,0.0
1,23-02-1992,0,Rosario Central,primera_division_argentina,Eduardo Solari,1.2,0.8,1.6,2.0,5,3,0.2,0.2,0.0,0.4,0.8,0.4
18,01-08-1993,26,Rosario Central,primera_division_argentina,Vicente Cantatore,2.2,2.0,1.0,2.0,8,1,0.0,0.4,1.0,0.4,0.0,0.2
19,12-06-1993,27,Rosario Central,primera_division_argentina,Eduardo Solari,2.4,1.0,1.2,1.0,8,1,0.0,0.4,1.0,0.4,0.0,0.2
1,12-09-1993,1,Rosario Central,primera_division_argentina,Vicente Cantatore,2.6,0.4,1.4,1.2,8,3,0.0,0.4,0.6,0.4,0.4,0.2
1,18-02-1998,3,Rosario Central,primera_division_argentina,Edgardo Bauza,2.6,1.2,1.8,1.6,9,7,0.4,0.6,0.2,0.0,0.4,0.4
18,05-06-2001,17,Rosario Central,primera_division_argentina,Daniel Teglia,1.2,1.0,2.2,4.0,4,0,0.0,0.2,0.0,0.2,1.0,0.6
19,10-06-2001,17,Rosario Central,primera_division_argentina,Edgardo Bauza,1.2,1.0,2.6,3.0,4,0,0.0,0.2,0.0,0.2,1.0,0.6
1,18-08-2001,3,Rosario Central,primera_division_argentina,Daniel Teglia,1.4,1.4,2.4,0.6,4,9,0.6,0.2,0.0,0.2,0.4,0.6
8,24-03-2002,10,Rosario Central,primera_division_argentina,César Luis Menotti,0.8,1.4,1.6,1.8,3,6,0.4,0.2,0.0,0.0,0.6,0.8
16,10-11-2002,22,Rosario Central,primera_division_argentina,Miguel Russo,1.4,1.8,2.6,2.0,2,7,0.4,0.0,0.2,0.4,0.4,0.6
17,13-06-2004,11,Rosario Central,primera_division_argentina,Hugo Galloni,0.4,0.6666666666666666,1.4,0.6666666666666666,1,3,0.0,0.0,1.0,0.2,0.0,0.8
1,14-08-2004,0,Rosario Central,primera_division_argentina,Víctor Púa,0.4,0.5,0.6,2.0,4,0,0.0,0.0,0.0,0.8,1.0,0.2
3,26-08-2004,1,Rosario Central,primera_division_argentina,Ángel Zof,0.6,0.4,1.2,0.6,3,5,0.2,0.0,0.4,0.6,0.4,0.4
1,06-08-2005,1,Rosario Central,primera_division_argentina,Ariel Cuffaro Russo,1.4,2.0,1.2,1.0,8,9,0.4,0.4,0.6,0.4,0.0,0.2
16,20-11-2005,17,Rosario Central,primera_division_argentina,Ángel Zof,0.2,1.2,2.2,0.8,1,7,0.2,0.0,0.8,0.2,0.0,0.8
14,09-04-2006,12,Rosario Central,primera_division_argentina,Leonardo Astrada,1.0,1.0,0.8,0.8,6,8,0.4,0.2,0.4,0.6,0.2,0.2
1,07-08-2006,0,Rosario Central,primera_division_argentina,Néstor Gorosito,1.4,1.2,0.4,1.4,11,5,0.2,0.6,0.4,0.4,0.4,0.0
8,26-04-2007,8,Rosario Central,primera_division_argentina,Carlos Ischia,0.6,1.4,2.0,0.8,1,9,0.6,0.0,0.0,0.2,0.4,0.8
15,02-11-2007,10,Rosario Central,primera_division_argentina,Hugo Galloni,1.6,0.6666666666666666,2.4,2.3333333333333335,3,0,0.0,0.0,0.0,0.6,1.0,0.4
18,30-11-2007,13,Rosario Central,primera_division_argentina,Leonardo Madelón,0.8,1.4,2.2,1.2,1,8,0.4,0.0,0.4,0.2,0.2,0.8
19,21-06-2008,27,Rosario Central,primera_division_argentina,Hugo Galloni,1.6,1.0,0.8,2.0,8,0,0.0,0.4,0.0,0.4,1.0,0.2
1,09-08-2008,3,Rosario Central,primera_division_argentina,Pablo Sánchez,1.6,0.8,0.8,1.4,8,4,0.2,0.4,0.2,0.4,0.6,0.2
10,19-10-2008,8,Rosario Central,primera_division_argentina,Gustavo Alfaro,1.4,1.0,1.8,1.2,4,3,0.2,0.2,0.0,0.2,0.8,0.6
5,08-03-2009,4,Rosario Central,primera_division_argentina,Reinaldo Merlo,0.4,2.0,1.6,0.6,1,10,0.6,0.0,0.2,0.2,0.2,0.8
10,18-04-2009,12,Rosario Central,primera_division_argentina,Miguel Russo,2.0,1.2,0.6,0.8,10,8,0.4,0.6,0.4,0.2,0.2,0.2
1,23-08-2009,3,Rosario Central,primera_division_argentina,Ariel Cuffaro Russo,1.0,1.2,1.4,0.4,6,13,0.8,0.4,0.2,0.0,0.0,0.6
12,04-04-2010,11,Rosario Central,primera_division_argentina,Leonardo Madelón,0.8,1.0,1.6,1.0,4,6,0.2,0.2,0.6,0.2,0.2,0.6
1,09-02-2014,3,Rosario Central,primera_division_argentina,Miguel Russo,0.8,1.0,0.6,1.2,7,7,0.4,0.2,0.2,0.8,0.4,0.0
18,30-11-2014,18,Rosario Central,primera_division_argentina,Hugo Galloni,0.2,1.5,1.0,2.5,2,3,0.5,0.0,0.0,0.4,0.5,0.6
1,14-02-2015,3,Rosario Central,primera_division_argentina,Eduardo Coudet,0.8,1.6,1.4,0.4,5,15,1.0,0.2,0.0,0.4,0.0,0.4
14,18-12-2016,15,Rosario Central,primera_division_argentina,Leo Fernández,0.6,2.0,1.2,0.0,3,3,1.0,0.0,0.0,0.6,0.0,0.4
15,12-03-2017,15,Rosario Central,primera_division_argentina,Paolo Montero,1.0,1.2,1.2,0.8,5,10,0.6,0.2,0.2,0.4,0.2,0.4
9,20-11-2017,7,Rosario Central,primera_division_argentina,Leonardo Fernández,0.6,1.0,2.4,0.6,1,10,0.6,0.0,0.2,0.2,0.2,0.8
26,05-05-2018,31,Rosario Central,primera_division_argentina,José Chamot,0.6,0.5,2.2,2.5,3,1,0.0,0.2,0.5,0.0,0.5,0.8
1,12-08-2018,3,Rosario Central,primera_division_argentina,Edgardo Bauza,0.4,0.8,2.4,0.6,1,9,0.6,0.0,0.0,0.2,0.4,0.8
21,02-03-2019,22,Rosario Central,primera_division_argentina,Paulo Ferrari,0.2,0.0,1.2,0.3333333333333333,2,2,0.0,0.0,0.6666666666666666,0.4,0.3333333333333333,0.6
24,31-03-2019,26,Rosario Central,primera_division_argentina,Diego Cocca,0.0,1.6,1.0,1.0,2,10,0.6,0.0,0.2,0.4,0.2,0.6
1,20-07-2021,0,Rosario Central,primera_division_argentina,Cristian González,1.2,0.6,1.4,1.2,7,3,0.2,0.4,0.0,0.2,0.8,0.4
1,07-06-2022,1,Rosario Central,primera_division_argentina,Leandro Somoza,2.4,0.0,2.0,1.0,8,1,0.0,0.4,0.5,0.4,0.5,0.2
3,17-06-2022,4,Rosario Central,primera_division_argentina,Germán Rivarola,1.0,0.5,2.0,1.0,3,3,0.5,0.0,0.0,0.6,0.5,0.4
5,25-06-2022,4,Rosario Central,primera_division_argentina,Carlos Tévez,0.4,0.6,1.6,0.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
20,28-01-1989,39,Racing Club,primera_division_argentina,Alfio Basile,2.6,1.6,2.8,2.2,6,6,0.4,0.4,0.0,0.0,0.6,0.6
1,22-02-1991,0,Racing Club,primera_division_argentina,Osvaldo Sosa,0.8,1.4,1.0,1.0,6,8,0.4,0.2,0.4,0.6,0.2,0.2
19,03-07-1992,26,Racing Club,primera_division_argentina,Humberto Grondona,0.6,0.6,0.2,0.6,9,6,0.2,0.4,0.6,0.6,0.2,0.0
16,25-02-1994,27,Racing Club,primera_division_argentina,Luis Cubilla,1.4,2.0,0.6,2.0,10,1,0.0,0.6,1.0,0.2,0.0,0.2
17,06-03-1993,28,Racing Club,primera_division_argentina,Humberto Grondona,1.4,0.5,1.0,3.5,8,1,0.0,0.4,0.5,0.4,0.5,0.2
19,19-03-1993,31,Racing Club,primera_division_argentina,Luis Cubilla,1.0,1.2,2.0,0.8,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,22-02-1997,0,Racing Club,primera_division_argentina,Alfio Basile,1.8,1.2,1.6,1.6,7,9,0.6,0.4,0.0,0.2,0.4,0.4
1,08-08-1999,1,Racing Club,primera_division_argentina,Gustavo Costas,0.8,1.2,2.6,1.2,4,5,0.0,0.2,1.0,0.2,0.0,0.6
17,02-07-2000,12,Racing Club,primera_division_argentina,Humberto Maschio,1.0,1.5,2.0,1.5,4,3,0.25,0.2,0.0,0.2,0.75,0.6
2,06-08-2000,0,Racing Club,primera_division_argentina,Alberto Jorge,1.2,0.6,1.6,1.2,3,3,0.0,0.2,0.6,0.0,0.4,0.8
9,30-09-2000,4,Racing Club,primera_division_argentina,Oscar Lopez,0.2,1.2,1.0,0.8,3,7,0.2,0.0,0.8,0.6,0.0,0.4
1,09-02-2001,0,Racing Club,primera_division_argentina,Reinaldo Merlo,0.2,1.6,1.8,1.2,1,8,0.4,0.0,0.4,0.2,0.2,0.8
1,28-07-2002,3,Racing Club,primera_division_argentina,Osvaldo Ardiles,0.4,1.0,1.0,2.4,4,4,0.2,0.2,0.2,0.2,0.6,0.6
13,24-05-2003,18,Racing Club,primera_division_argentina,Emilio Commisso,0.8,1.0,1.6,1.6,4,3,0.0,0.2,0.6,0.2,0.4,0.6
1,03-08-2003,1,Racing Club,primera_division_argentina,Ángel Cappa,1.8,1.2,1.6,1.0,6,7,0.2,0.2,0.8,0.6,0.0,0.2
16,03-06-2004,20,Racing Club,primera_division_argentina,Ubaldo Fillol,2.0,1.0,0.4,3.0,11,0,0.0,0.6,0.0,0.4,1.0,0.0
17,30-11-2003,21,Racing Club,primera_division_argentina,Ángel Cappa,1.4,0.5,0.8,0.5,8,2,0.0,0.4,1.0,0.4,0.0,0.2
19,14-12-2003,22,Racing Club,primera_division_argentina,Miguel Colombatti,0.6,1.0,1.0,2.0,4,0,0.0,0.0,0.0,0.8,1.0,0.2
1,14-02-2004,1,Racing Club,primera_division_argentina,Ubaldo Fillol,0.8,2.0,1.4,1.2,3,10,0.6,0.0,0.2,0.6,0.2,0.4
11,20-10-2004,10,Racing Club,primera_division_argentina,Guillermo Rivarola,0.4,0.6,1.2,0.6,1,7,0.4,0.0,0.2,0.2,0.4,0.8
9,02-10-2005,11,Racing Club,primera_division_argentina,Fernando Quiroz,1.0,1.2,2.0,1.4,4,3,0.2,0.2,0.0,0.2,0.8,0.6
4,12-02-2006,1,Racing Club,primera_division_argentina,Alberto Fanesi,0.8,0.5,1.4,2.0,5,0,0.0,0.2,0.0,0.4,1.0,0.4
6,25-02-2006,1,Racing Club,primera_division_argentina,Diego Simeone,0.6,0.2,2.0,1.8,1,2,0.0,0.0,0.4,0.2,0.6,0.8
1,05-08-2006,3,Racing Club,primera_division_argentina,Reinaldo Merlo,1.8,1.0,0.2,0.4,13,8,0.4,0.8,0.4,0.2,0.2,0.0
8,03-05-2007,9,Racing Club,primera_division_argentina,Miguel Mico,1.2,3.0,1.8,2.0,4,3,1.0,0.2,0.0,0.2,0.0,0.6
9,07-04-2007,9,Racing Club,primera_division_argentina,Reinaldo Merlo,1.4,0.5,1.4,1.0,7,1,0.0,0.4,0.5,0.2,0.5,0.4
11,22-04-2007,11,Racing Club,primera_division_argentina,Miguel Mico,1.2,2.0,1.4,2.0,5,3,0.0,0.2,1.0,0.4,0.0,0.4
14,12-05-2007,13,Racing Club,primera_division_argentina,Gustavo Costas,1.4,1.0,1.6,1.2,4,7,0.4,0.0,0.2,0.8,0.4,0.2
19,09-12-2007,25,Racing Club,primera_division_argentina,Miguel Mico,0.6,0.6,1.6,1.0,4,5,0.2,0.2,0.4,0.2,0.4,0.6
9,05-04-2008,4,Racing Club,primera_division_argentina,Claudio Cristofanelli,0.2,1.0,0.8,1.0,2,1,0.0,0.0,1.0,0.4,0.0,0.6
10,13-04-2008,7,Racing Club,primera_division_argentina,Juan Llop,0.4,1.4,1.0,1.4,2,6,0.2,0.0,0.6,0.4,0.2,0.6
4,01-03-2009,1,Racing Club,primera_division_argentina,Ricardo Caruso Lombardi,0.4,0.8,2.4,1.0,1,8,0.4,0.0,0.4,0.2,0.2,0.8
9,17-10-2009,4,Racing Club,primera_division_argentina,Juan Barbas,0.8,1.25,1.6,1.0,2,4,0.25,0.0,0.25,0.4,0.5,0.6
13,07-11-2009,8,Racing Club,primera_division_argentina,Claudio Vivas,1.2,1.4,1.2,1.6,4,9,0.6,0.2,0.0,0.2,0.4,0.6
5,21-02-2010,6,Racing Club,primera_division_argentina,Miguel Russo,1.2,0.8,1.8,0.8,3,7,0.4,0.2,0.2,0.0,0.4,0.8
1,08-08-2011,1,Racing Club,primera_division_argentina,Diego Simeone,0.8,1.0,2.0,0.2,1,9,0.4,0.0,0.6,0.2,0.0,0.8
1,12-02-2012,1,Racing Club,primera_division_argentina,Alfio Basile,1.0,0.8,0.8,0.6,7,5,0.2,0.4,0.4,0.2,0.4,0.4
11,22-04-2012,12,Racing Club,primera_division_argentina,Luis Zubeldía,1.0,1.0,2.0,1.4,4,6,0.4,0.2,0.0,0.2,0.6,0.6
1,09-02-2014,3,Racing Club,primera_division_argentina,Reinaldo Merlo,2.0,1.0,1.0,1.2,10,4,0.2,0.6,0.2,0.2,0.6,0.2
18,11-05-2014,17,Racing Club,primera_division_argentina,Fabio Radaelli,0.8,0.5,1.2,1.0,4,1,0.0,0.2,0.5,0.2,0.5,0.6
1,04-08-2013,1,Racing Club,primera_division_argentina,Luis Zubeldía,0.8,0.5,1.2,2.25,4,1,0.0,0.2,0.25,0.2,0.75,0.6
5,01-09-2013,1,Racing Club,primera_division_argentina,Carlos Ischia,0.6,0.2,2.2,1.6,1,1,0.0,0.0,0.2,0.2,0.8,0.8
11,13-10-2013,2,Racing Club,primera_division_argentina,Ignacio González,0.2,0.0,1.6,1.0,1,0,0.0,0.0,0.0,0.2,1.0,0.8
12,19-10-2013,2,Racing Club,primera_division_argentina,Reinaldo Merlo,0.0,1.0,1.6,0.8,0,7,0.4,0.0,0.2,0.0,0.4,1.0
1,10-08-2014,3,Racing Club,primera_division_argentina,Diego Cocca,1.0,1.4,0.6,1.4,8,9,0.6,0.4,0.0,0.4,0.4,0.2
1,08-02-2016,0,Racing Club,primera_division_argentina,Facundo Sava,1.4,1.0,0.2,2.0,11,5,0.2,0.6,0.4,0.4,0.4,0.0
1,27-08-2016,1,Racing Club,primera_division_argentina,Claudio Úbeda,0.8,1.0,0.4,1.0,8,1,0.0,0.4,1.0,0.4,0.0,0.2
2,10-09-2016,4,Racing Club,primera_division_argentina,Ricardo Zielinski,1.0,2.0,0.6,0.8,8,10,0.6,0.4,0.2,0.4,0.2,0.2
15,12-03-2017,24,Racing Club,primera_division_argentina,Diego Cocca,1.2,2.4,1.6,1.2,4,12,0.8,0.2,0.0,0.2,0.2,0.6
11,03-12-2017,13,Racing Club,primera_division_argentina,Juan Fleita,1.0,2.5,1.2,1.5,7,4,0.5,0.4,0.5,0.2,0.0,0.4
13,29-01-2018,16,Racing Club,primera_division_argentina,Eduardo Coudet,1.6,2.4,1.2,1.0,8,12,0.8,0.4,0.0,0.4,0.2,0.2
17,26-01-2020,27,Racing Club,primera_division_argentina,Sebastián Beccacece,1.2,1.0,1.2,0.6,6,9,0.4,0.2,0.6,0.6,0.0,0.2
1,18-07-2021,1,Racing Club,primera_division_argentina,Juan Pizzi,1.2,0.6,0.6,0.2,11,8,0.4,0.6,0.4,0.4,0.2,0.0
6,16-08-2021,11,Racing Club,primera_division_argentina,Claudio Úbeda,0.6,1.0,0.2,0.0,8,9,0.4,0.4,0.6,0.4,0.0,0.2
18,24-10-2021,23,Racing Club,primera_division_argentina,Fernando Gago,0.8,1.0,1.2,2.0,5,3,0.2,0.2,0.0,0.4,0.8,0.4
1,10-09-1991,3,Platense,primera_division_argentina,Claudio Morresi,1.0,0.6,0.6,0.6,10,6,0.2,0.6,0.6,0.2,0.2,0.2
1,17-07-2021,1,Platense,primera_division_argentina,Leonardo Madelón,0.8,0.6,1.0,1.2,7,2,0.0,0.4,0.4,0.2,0.6,0.4
13,25-09-2021,12,Platense,primera_division_argentina,Claudio Spontón,1.4,1.0,1.6,0.6,5,9,0.4,0.2,0.6,0.4,0.0,0.4
1,05-06-2022,3,Platense,primera_division_argentina,Omar De Felippe,2.4,0.8,2.0,0.4,8,9,0.4,0.4,0.6,0.4,0.0,0.2
8,03-11-1988,9,Vélez Sarsfield,primera_division_argentina,Mario Zanabria,2.2,1.4,3.0,1.2,6,9,0.6,0.4,0.0,0.0,0.4,0.6
1,23-02-1992,3,Vélez Sarsfield,primera_division_argentina,Eduardo Manera,1.2,1.6,1.0,1.0,7,8,0.4,0.4,0.4,0.2,0.2,0.4
1,10-09-1993,1,Vélez Sarsfield,primera_division_argentina,Carlos Bianchi,0.4,0.8,0.6,0.4,6,10,0.6,0.2,0.2,0.6,0.2,0.2
1,22-02-1997,1,Vélez Sarsfield,primera_division_argentina,Osvaldo Piazza,0.4,1.0,1.8,0.8,3,7,0.4,0.2,0.2,0.0,0.4,0.8
